record_id,artifact_code,retrieval_anchor,dataset_id,field_name,data_type,sample_count,null_count,null_ratio,distinct_count,distinct_ratio,min_value,max_value,max_length,profiled_at,source_uri
PROF-0587,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,158600,0,0,158014,0.996305,0.00,100586,90,2026-09-27T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/587
PROF-0588,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,158700,0,0,158113,0.996301,,,91,2026-09-27T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/588
PROF-0589,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,158800,188,0.001184,158212,0.996297,,,92,2026-09-28T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/589
PROF-0590,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,158900,0,0,158311,0.996293,,,93,2026-09-28T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/590
PROF-0591,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,159000,0,0,158410,0.996289,0.00,100590,94,2026-09-28T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/591
PROF-0592,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,159100,0,0,158509,0.996285,,,95,2026-09-28T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/592
PROF-0593,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,159200,0,0,158608,0.996281,,,96,2026-09-28T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/593
PROF-0594,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,159300,0,0,158707,0.996277,,,97,2026-09-28T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/594
PROF-0595,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,159400,0,0,158806,0.996274,0.00,100594,98,2026-09-28T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/595
PROF-0596,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,159500,195,0.001223,158905,0.99627,,,99,2026-09-28T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/596
PROF-0597,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,159600,0,0,159004,0.996266,,,100,2026-09-28T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/597
PROF-0598,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,159700,0,0,159103,0.996262,,,101,2026-09-28T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/598
PROF-0599,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,159800,0,0,159202,0.996258,0.00,100598,102,2026-09-28T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/599
PROF-0600,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,159900,0,0,159301,0.996254,,,103,2026-09-28T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/600
