record_id,artifact_code,retrieval_anchor,connector_id,connector_type,version,environment,supported_modes,max_batch_size,max_channels,rate_limit_rps,health_state,last_probed_at,source_uri
CON-0530,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0530,REST_API,2.9.9,TEST,FULL|INCREMENTAL|CDC,1000,2,140,HEALTHY,2026-09-01T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/530
CON-0531,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0531,S3,2.0.10,STAGING,FULL|INCREMENTAL|CDC,1500,3,150,HEALTHY,2026-09-01T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/531
CON-0532,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0532,MONGODB,2.1.11,DEV,FULL|INCREMENTAL|CDC,2000,4,160,HEALTHY,2026-09-01T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/532
CON-0533,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0533,POSTGRESQL,2.2.12,TEST,FULL|INCREMENTAL|CDC,2500,5,170,DEGRADED,2026-09-01T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/533
CON-0534,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0534,MYSQL,2.3.13,STAGING,FULL|INCREMENTAL|CDC,3000,6,180,HEALTHY,2026-09-01T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/534
CON-0535,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0535,KAFKA,2.4.14,DEV,FULL|INCREMENTAL|CDC,3500,7,190,HEALTHY,2026-09-01T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/535
CON-0536,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0536,CSV,2.5.15,TEST,FULL|INCREMENTAL|CDC,4000,8,200,HEALTHY,2026-09-01T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/536
CON-0537,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0537,REST_API,2.6.16,STAGING,FULL|INCREMENTAL|CDC,500,1,210,HEALTHY,2026-09-01T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/537
CON-0538,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0538,S3,2.7.17,DEV,FULL|INCREMENTAL|CDC,1000,2,220,HEALTHY,2026-09-01T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/538
CON-0539,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0539,MONGODB,2.8.18,TEST,FULL|INCREMENTAL|CDC,1500,3,230,HEALTHY,2026-09-01T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/539
CON-0540,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0540,POSTGRESQL,2.9.19,STAGING,FULL|INCREMENTAL|CDC,2000,4,240,HEALTHY,2026-09-01T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/540
CON-0541,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0541,MYSQL,2.0.0,DEV,FULL|INCREMENTAL|CDC,2500,5,50,HEALTHY,2026-09-01T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/541
CON-0542,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0542,KAFKA,2.1.1,TEST,FULL|INCREMENTAL|CDC,3000,6,60,HEALTHY,2026-09-01T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/542
CON-0543,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0543,CSV,2.2.2,STAGING,FULL|INCREMENTAL|CDC,3500,7,70,HEALTHY,2026-09-01T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/543
CON-0544,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0544,REST_API,2.3.3,DEV,FULL|INCREMENTAL|CDC,4000,8,80,HEALTHY,2026-09-01T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/544
CON-0545,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0545,S3,2.4.4,TEST,FULL|INCREMENTAL|CDC,500,1,90,HEALTHY,2026-09-01T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/545
CON-0546,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0546,MONGODB,2.5.5,STAGING,FULL|INCREMENTAL|CDC,1000,2,100,HEALTHY,2026-09-01T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/546
CON-0547,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0547,POSTGRESQL,2.6.6,DEV,FULL|INCREMENTAL|CDC,1500,3,110,HEALTHY,2026-09-01T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/547
CON-0548,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0548,MYSQL,2.7.7,TEST,FULL|INCREMENTAL|CDC,2000,4,120,HEALTHY,2026-09-01T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/548
CON-0549,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0549,KAFKA,2.8.8,STAGING,FULL|INCREMENTAL|CDC,2500,5,130,HEALTHY,2026-09-01T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/549
CON-0550,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0550,CSV,2.9.9,DEV,FULL|INCREMENTAL|CDC,3000,6,140,HEALTHY,2026-09-01T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/550
CON-0551,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0551,REST_API,2.0.10,TEST,FULL|INCREMENTAL|CDC,3500,7,150,HEALTHY,2026-09-01T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/551
CON-0552,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0552,S3,2.1.11,STAGING,FULL|INCREMENTAL|CDC,4000,8,160,DEGRADED,2026-09-01T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/552
CON-0553,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0553,MONGODB,2.2.12,DEV,FULL|INCREMENTAL|CDC,500,1,170,HEALTHY,2026-09-02T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/553
CON-0554,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0554,POSTGRESQL,2.3.13,TEST,FULL|INCREMENTAL|CDC,1000,2,180,HEALTHY,2026-09-02T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/554
CON-0555,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0555,MYSQL,2.4.14,STAGING,FULL|INCREMENTAL|CDC,1500,3,190,HEALTHY,2026-09-02T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/555
CON-0556,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0556,KAFKA,2.5.15,DEV,FULL|INCREMENTAL|CDC,2000,4,200,HEALTHY,2026-09-02T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/556
CON-0557,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0557,CSV,2.6.16,TEST,FULL|INCREMENTAL|CDC,2500,5,210,HEALTHY,2026-09-02T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/557
CON-0558,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0558,REST_API,2.7.17,STAGING,FULL|INCREMENTAL|CDC,3000,6,220,HEALTHY,2026-09-02T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/558
CON-0559,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0559,S3,2.8.18,DEV,FULL|INCREMENTAL|CDC,3500,7,230,HEALTHY,2026-09-02T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/559
CON-0560,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0560,MONGODB,2.9.19,TEST,FULL|INCREMENTAL|CDC,4000,8,240,HEALTHY,2026-09-02T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/560
CON-0561,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0561,POSTGRESQL,2.0.0,STAGING,FULL|INCREMENTAL|CDC,500,1,50,HEALTHY,2026-09-02T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/561
CON-0562,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0562,MYSQL,2.1.1,DEV,FULL|INCREMENTAL|CDC,1000,2,60,HEALTHY,2026-09-02T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/562
CON-0563,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0563,KAFKA,2.2.2,TEST,FULL|INCREMENTAL|CDC,1500,3,70,HEALTHY,2026-09-02T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/563
CON-0564,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0564,CSV,2.3.3,STAGING,FULL|INCREMENTAL|CDC,2000,4,80,HEALTHY,2026-09-02T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/564
CON-0565,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0565,REST_API,2.4.4,DEV,FULL|INCREMENTAL|CDC,2500,5,90,HEALTHY,2026-09-02T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/565
CON-0566,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0566,S3,2.5.5,TEST,FULL|INCREMENTAL|CDC,3000,6,100,HEALTHY,2026-09-02T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/566
CON-0567,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0567,MONGODB,2.6.6,STAGING,FULL|INCREMENTAL|CDC,3500,7,110,HEALTHY,2026-09-02T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/567
CON-0568,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0568,POSTGRESQL,2.7.7,DEV,FULL|INCREMENTAL|CDC,4000,8,120,HEALTHY,2026-09-02T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/568
CON-0569,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0569,MYSQL,2.8.8,TEST,FULL|INCREMENTAL|CDC,500,1,130,HEALTHY,2026-09-02T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/569
CON-0570,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0570,KAFKA,2.9.9,STAGING,FULL|INCREMENTAL|CDC,1000,2,140,HEALTHY,2026-09-02T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/570
CON-0571,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0571,CSV,2.0.10,DEV,FULL|INCREMENTAL|CDC,1500,3,150,DEGRADED,2026-09-02T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/571
CON-0572,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0572,REST_API,2.1.11,TEST,FULL|INCREMENTAL|CDC,2000,4,160,HEALTHY,2026-09-02T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/572
CON-0573,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0573,S3,2.2.12,STAGING,FULL|INCREMENTAL|CDC,2500,5,170,HEALTHY,2026-09-02T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/573
CON-0574,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0574,MONGODB,2.3.13,DEV,FULL|INCREMENTAL|CDC,3000,6,180,HEALTHY,2026-09-02T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/574
CON-0575,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0575,POSTGRESQL,2.4.14,TEST,FULL|INCREMENTAL|CDC,3500,7,190,HEALTHY,2026-09-02T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/575
CON-0576,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0576,MYSQL,2.5.15,STAGING,FULL|INCREMENTAL|CDC,4000,8,200,HEALTHY,2026-09-02T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/576
CON-0577,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0577,KAFKA,2.6.16,DEV,FULL|INCREMENTAL|CDC,500,1,210,HEALTHY,2026-09-03T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/577
CON-0578,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0578,CSV,2.7.17,TEST,FULL|INCREMENTAL|CDC,1000,2,220,HEALTHY,2026-09-03T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/578
CON-0579,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0579,REST_API,2.8.18,STAGING,FULL|INCREMENTAL|CDC,1500,3,230,HEALTHY,2026-09-03T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/579
CON-0580,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0580,S3,2.9.19,DEV,FULL|INCREMENTAL|CDC,2000,4,240,HEALTHY,2026-09-03T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/580
CON-0581,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0581,MONGODB,2.0.0,TEST,FULL|INCREMENTAL|CDC,2500,5,50,HEALTHY,2026-09-03T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/581
CON-0582,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0582,POSTGRESQL,2.1.1,STAGING,FULL|INCREMENTAL|CDC,3000,6,60,HEALTHY,2026-09-03T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/582
CON-0583,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0583,MYSQL,2.2.2,DEV,FULL|INCREMENTAL|CDC,3500,7,70,HEALTHY,2026-09-03T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/583
CON-0584,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0584,KAFKA,2.3.3,TEST,FULL|INCREMENTAL|CDC,4000,8,80,HEALTHY,2026-09-03T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/584
CON-0585,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0585,CSV,2.4.4,STAGING,FULL|INCREMENTAL|CDC,500,1,90,HEALTHY,2026-09-03T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/585
CON-0586,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0586,REST_API,2.5.5,DEV,FULL|INCREMENTAL|CDC,1000,2,100,HEALTHY,2026-09-03T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/586
CON-0587,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0587,S3,2.6.6,TEST,FULL|INCREMENTAL|CDC,1500,3,110,HEALTHY,2026-09-03T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/587
CON-0588,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0588,MONGODB,2.7.7,STAGING,FULL|INCREMENTAL|CDC,2000,4,120,HEALTHY,2026-09-03T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/588
CON-0589,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0589,POSTGRESQL,2.8.8,DEV,FULL|INCREMENTAL|CDC,2500,5,130,HEALTHY,2026-09-03T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/589
CON-0590,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0590,MYSQL,2.9.9,TEST,FULL|INCREMENTAL|CDC,3000,6,140,DEGRADED,2026-09-03T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/590
CON-0591,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0591,KAFKA,2.0.10,STAGING,FULL|INCREMENTAL|CDC,3500,7,150,HEALTHY,2026-09-03T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/591
CON-0592,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0592,CSV,2.1.11,DEV,FULL|INCREMENTAL|CDC,4000,8,160,HEALTHY,2026-09-03T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/592
CON-0593,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0593,REST_API,2.2.12,TEST,FULL|INCREMENTAL|CDC,500,1,170,HEALTHY,2026-09-03T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/593
CON-0594,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0594,S3,2.3.13,STAGING,FULL|INCREMENTAL|CDC,1000,2,180,HEALTHY,2026-09-03T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/594
CON-0595,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0595,MONGODB,2.4.14,DEV,FULL|INCREMENTAL|CDC,1500,3,190,HEALTHY,2026-09-03T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/595
CON-0596,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0596,POSTGRESQL,2.5.15,TEST,FULL|INCREMENTAL|CDC,2000,4,200,HEALTHY,2026-09-03T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/596
CON-0597,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0597,MYSQL,2.6.16,STAGING,FULL|INCREMENTAL|CDC,2500,5,210,HEALTHY,2026-09-03T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/597
CON-0598,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0598,KAFKA,2.7.17,DEV,FULL|INCREMENTAL|CDC,3000,6,220,HEALTHY,2026-09-03T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/598
CON-0599,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0599,CSV,2.8.18,TEST,FULL|INCREMENTAL|CDC,3500,7,230,HEALTHY,2026-09-03T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/599
CON-0600,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0600,REST_API,2.9.19,STAGING,FULL|INCREMENTAL|CDC,4000,8,240,HEALTHY,2026-09-03T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/600
