record_id,artifact_code,retrieval_anchor,task_id,execution_id,config_version,sync_mode,source_object,target_object,rows_read,rows_written,dirty_records,duration_ms,checkpoint,completed_at,status,source_uri
RUN-0231,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0231,EXEC-tenant-20-project-201-0231,cfg-v330,CDC,MongoDB.profile,warehouse.profile,237930,237930,0,60130,checkpoint-000231,2026-08-12T09:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/231
RUN-0232,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0232,EXEC-tenant-20-project-201-0232,cfg-v331,FILE,PostgreSQL.refund,warehouse.refund_fact,238921,238921,0,60261,checkpoint-000232,2026-08-12T09:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/232
RUN-0233,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0233,EXEC-tenant-20-project-201-0233,cfg-v332,API,PostgreSQL.orders,warehouse.order_fact,239912,239912,0,60392,checkpoint-000233,2026-08-12T10:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/233
RUN-0234,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0234,EXEC-tenant-20-project-201-0234,cfg-v333,KAFKA,MySQL.customer,lake.customer,240903,240903,0,60523,checkpoint-000234,2026-08-12T10:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/234
RUN-0235,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0235,EXEC-tenant-20-project-201-0235,cfg-v334,FULL,Kafka.payment,warehouse.payment,241894,241894,0,60654,checkpoint-000235,2026-08-12T10:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/235
RUN-0236,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0236,EXEC-tenant-20-project-201-0236,cfg-v335,INCREMENTAL,CSV.daily_sales,staging.daily_sales,242885,242885,0,60785,checkpoint-000236,2026-08-12T10:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/236
RUN-0237,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0237,EXEC-tenant-20-project-201-0237,cfg-v336,CDC,API.inventory,warehouse.inventory,243876,243876,0,60916,checkpoint-000237,2026-08-12T11:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/237
RUN-0238,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0238,EXEC-tenant-20-project-201-0238,cfg-v337,FILE,MinIO.parquet/events,lake.events,244867,244867,0,61047,checkpoint-000238,2026-08-12T11:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/238
RUN-0239,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0239,EXEC-tenant-20-project-201-0239,cfg-v338,API,MongoDB.profile,warehouse.profile,245858,245858,0,61178,checkpoint-000239,2026-08-12T11:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/239
RUN-0240,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0240,EXEC-tenant-20-project-201-0240,cfg-v339,KAFKA,PostgreSQL.refund,warehouse.refund_fact,246849,246849,0,61309,checkpoint-000240,2026-08-12T11:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/240
RUN-0241,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0241,EXEC-tenant-20-project-201-0241,cfg-v340,FULL,PostgreSQL.orders,warehouse.order_fact,247840,247840,0,61440,checkpoint-000241,2026-08-12T12:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/241
RUN-0242,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0242,EXEC-tenant-20-project-201-0242,cfg-v341,INCREMENTAL,MySQL.customer,lake.customer,248831,248831,0,61571,checkpoint-000242,2026-08-12T12:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/242
RUN-0243,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0243,EXEC-tenant-20-project-201-0243,cfg-v342,CDC,Kafka.payment,warehouse.payment,249822,249822,0,61702,checkpoint-000243,2026-08-12T12:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/243
RUN-0244,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0244,EXEC-tenant-20-project-201-0244,cfg-v343,FILE,CSV.daily_sales,staging.daily_sales,250813,250813,0,61833,checkpoint-000244,2026-08-12T12:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/244
RUN-0245,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0245,EXEC-tenant-20-project-201-0245,cfg-v344,API,API.inventory,warehouse.inventory,251804,251804,0,61964,checkpoint-000245,2026-08-12T13:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/245
RUN-0246,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0246,EXEC-tenant-20-project-201-0246,cfg-v345,KAFKA,MinIO.parquet/events,lake.events,252795,252795,0,62095,checkpoint-000246,2026-08-12T13:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/246
RUN-0247,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0247,EXEC-tenant-20-project-201-0247,cfg-v346,FULL,MongoDB.profile,warehouse.profile,253786,253786,0,62226,checkpoint-000247,2026-08-12T13:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/247
RUN-0248,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0248,EXEC-tenant-20-project-201-0248,cfg-v347,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,254777,254777,0,62357,checkpoint-000248,2026-08-12T13:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/248
RUN-0249,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0249,EXEC-tenant-20-project-201-0249,cfg-v348,CDC,PostgreSQL.orders,warehouse.order_fact,255768,255768,0,62488,checkpoint-000249,2026-08-12T14:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/249
RUN-0250,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0250,EXEC-tenant-20-project-201-0250,cfg-v349,FILE,MySQL.customer,lake.customer,256759,256759,0,62619,checkpoint-000250,2026-08-12T14:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/250
RUN-0251,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0251,EXEC-tenant-20-project-201-0251,cfg-v350,API,Kafka.payment,warehouse.payment,257750,257750,0,62750,checkpoint-000251,2026-08-12T14:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/251
RUN-0252,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0252,EXEC-tenant-20-project-201-0252,cfg-v351,KAFKA,CSV.daily_sales,staging.daily_sales,258741,258741,0,62881,checkpoint-000252,2026-08-12T14:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/252
RUN-0253,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0253,EXEC-tenant-20-project-201-0253,cfg-v352,FULL,API.inventory,warehouse.inventory,259732,259732,0,63012,checkpoint-000253,2026-08-12T15:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/253
RUN-0254,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0254,EXEC-tenant-20-project-201-0254,cfg-v353,INCREMENTAL,MinIO.parquet/events,lake.events,260723,260723,0,63143,checkpoint-000254,2026-08-12T15:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/254
RUN-0255,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0255,EXEC-tenant-20-project-201-0255,cfg-v354,CDC,MongoDB.profile,warehouse.profile,261714,261714,0,63274,checkpoint-000255,2026-08-12T15:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/255
RUN-0256,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0256,EXEC-tenant-20-project-201-0256,cfg-v355,FILE,PostgreSQL.refund,warehouse.refund_fact,262705,262705,0,63405,checkpoint-000256,2026-08-12T15:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/256
RUN-0257,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0257,EXEC-tenant-20-project-201-0257,cfg-v356,API,PostgreSQL.orders,warehouse.order_fact,263696,263696,0,63536,checkpoint-000257,2026-08-12T16:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/257
RUN-0258,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0258,EXEC-tenant-20-project-201-0258,cfg-v357,KAFKA,MySQL.customer,lake.customer,264687,264687,0,63667,checkpoint-000258,2026-08-12T16:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/258
RUN-0259,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0259,EXEC-tenant-20-project-201-0259,cfg-v358,FULL,Kafka.payment,warehouse.payment,265678,265678,0,63798,checkpoint-000259,2026-08-12T16:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/259
RUN-0260,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0260,EXEC-tenant-20-project-201-0260,cfg-v359,INCREMENTAL,CSV.daily_sales,staging.daily_sales,266669,266669,0,63929,checkpoint-000260,2026-08-12T16:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/260
RUN-0261,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0261,EXEC-tenant-20-project-201-0261,cfg-v360,CDC,API.inventory,warehouse.inventory,267660,267660,0,64060,checkpoint-000261,2026-08-12T17:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/261
RUN-0262,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0262,EXEC-tenant-20-project-201-0262,cfg-v361,FILE,MinIO.parquet/events,lake.events,268651,268651,0,64191,checkpoint-000262,2026-08-12T17:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/262
RUN-0263,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0263,EXEC-tenant-20-project-201-0263,cfg-v362,API,MongoDB.profile,warehouse.profile,269642,269642,0,64322,checkpoint-000263,2026-08-12T17:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/263
RUN-0264,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0264,EXEC-tenant-20-project-201-0264,cfg-v363,KAFKA,PostgreSQL.refund,warehouse.refund_fact,270633,270633,0,64453,checkpoint-000264,2026-08-12T17:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/264
RUN-0265,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0265,EXEC-tenant-20-project-201-0265,cfg-v364,FULL,PostgreSQL.orders,warehouse.order_fact,271624,271624,0,64584,checkpoint-000265,2026-08-12T18:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/265
RUN-0266,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0266,EXEC-tenant-20-project-201-0266,cfg-v365,INCREMENTAL,MySQL.customer,lake.customer,272615,272615,0,64715,checkpoint-000266,2026-08-12T18:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/266
RUN-0267,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0267,EXEC-tenant-20-project-201-0267,cfg-v366,CDC,Kafka.payment,warehouse.payment,273606,273606,0,64846,checkpoint-000267,2026-08-12T18:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/267
RUN-0268,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0268,EXEC-tenant-20-project-201-0268,cfg-v367,FILE,CSV.daily_sales,staging.daily_sales,274597,274597,0,64977,checkpoint-000268,2026-08-12T18:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/268
RUN-0269,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0269,EXEC-tenant-20-project-201-0269,cfg-v368,API,API.inventory,warehouse.inventory,275588,275588,0,65108,checkpoint-000269,2026-08-12T19:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/269
RUN-0270,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0270,EXEC-tenant-20-project-201-0270,cfg-v369,KAFKA,MinIO.parquet/events,lake.events,276579,276579,0,65239,checkpoint-000270,2026-08-12T19:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/270
RUN-0271,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0271,EXEC-tenant-20-project-201-0271,cfg-v370,FULL,MongoDB.profile,warehouse.profile,277570,277570,0,65370,checkpoint-000271,2026-08-12T19:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/271
RUN-0272,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0272,EXEC-tenant-20-project-201-0272,cfg-v371,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,278561,278561,0,65501,checkpoint-000272,2026-08-12T19:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/272
RUN-0273,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0273,EXEC-tenant-20-project-201-0273,cfg-v372,CDC,PostgreSQL.orders,warehouse.order_fact,279552,279552,0,65632,checkpoint-000273,2026-08-12T20:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/273
RUN-0274,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0274,EXEC-tenant-20-project-201-0274,cfg-v373,FILE,MySQL.customer,lake.customer,280543,280543,0,65763,checkpoint-000274,2026-08-12T20:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/274
RUN-0275,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0275,EXEC-tenant-20-project-201-0275,cfg-v374,API,Kafka.payment,warehouse.payment,281534,281534,0,65894,checkpoint-000275,2026-08-12T20:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/275
RUN-0276,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0276,EXEC-tenant-20-project-201-0276,cfg-v375,KAFKA,CSV.daily_sales,staging.daily_sales,282525,282525,0,66025,checkpoint-000276,2026-08-12T20:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/276
RUN-0277,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0277,EXEC-tenant-20-project-201-0277,cfg-v376,FULL,API.inventory,warehouse.inventory,283516,283516,0,66156,checkpoint-000277,2026-08-12T21:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/277
RUN-0278,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0278,EXEC-tenant-20-project-201-0278,cfg-v377,INCREMENTAL,MinIO.parquet/events,lake.events,284507,284507,0,66287,checkpoint-000278,2026-08-12T21:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/278
RUN-0279,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0279,EXEC-tenant-20-project-201-0279,cfg-v378,CDC,MongoDB.profile,warehouse.profile,285498,285498,0,66418,checkpoint-000279,2026-08-12T21:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/279
RUN-0280,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0280,EXEC-tenant-20-project-201-0280,cfg-v379,FILE,PostgreSQL.refund,warehouse.refund_fact,286489,286489,0,66549,checkpoint-000280,2026-08-12T21:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/280
RUN-0281,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0281,EXEC-tenant-20-project-201-0281,cfg-v380,API,PostgreSQL.orders,warehouse.order_fact,287480,287480,0,66680,checkpoint-000281,2026-08-12T22:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/281
RUN-0282,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0282,EXEC-tenant-20-project-201-0282,cfg-v381,KAFKA,MySQL.customer,lake.customer,288471,288471,0,66811,checkpoint-000282,2026-08-12T22:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/282
RUN-0283,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0283,EXEC-tenant-20-project-201-0283,cfg-v382,FULL,Kafka.payment,warehouse.payment,289462,289462,0,66942,checkpoint-000283,2026-08-12T22:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/283
RUN-0284,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0284,EXEC-tenant-20-project-201-0284,cfg-v383,INCREMENTAL,CSV.daily_sales,staging.daily_sales,290453,290453,0,67073,checkpoint-000284,2026-08-12T22:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/284
RUN-0285,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0285,EXEC-tenant-20-project-201-0285,cfg-v384,CDC,API.inventory,warehouse.inventory,291444,291444,0,67204,checkpoint-000285,2026-08-12T23:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/285
RUN-0286,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0286,EXEC-tenant-20-project-201-0286,cfg-v385,FILE,MinIO.parquet/events,lake.events,292435,292435,0,67335,checkpoint-000286,2026-08-12T23:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/286
RUN-0287,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0287,EXEC-tenant-20-project-201-0287,cfg-v386,API,MongoDB.profile,warehouse.profile,293426,293426,0,67466,checkpoint-000287,2026-08-12T23:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/287
RUN-0288,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0288,EXEC-tenant-20-project-201-0288,cfg-v387,KAFKA,PostgreSQL.refund,warehouse.refund_fact,294417,294417,0,67597,checkpoint-000288,2026-08-12T23:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/288
RUN-0289,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0289,EXEC-tenant-20-project-201-0289,cfg-v388,FULL,PostgreSQL.orders,warehouse.order_fact,295408,295408,0,67728,checkpoint-000289,2026-08-13T00:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/289
RUN-0290,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0290,EXEC-tenant-20-project-201-0290,cfg-v389,INCREMENTAL,MySQL.customer,lake.customer,296399,296399,0,67859,checkpoint-000290,2026-08-13T00:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/290
RUN-0291,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0291,EXEC-tenant-20-project-201-0291,cfg-v390,CDC,Kafka.payment,warehouse.payment,297390,297390,0,67990,checkpoint-000291,2026-08-13T00:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/291
RUN-0292,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0292,EXEC-tenant-20-project-201-0292,cfg-v391,FILE,CSV.daily_sales,staging.daily_sales,298381,298381,0,68121,checkpoint-000292,2026-08-13T00:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/292
RUN-0293,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0293,EXEC-tenant-20-project-201-0293,cfg-v392,API,API.inventory,warehouse.inventory,299372,299372,0,68252,checkpoint-000293,2026-08-13T01:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/293
